# wavelen(nm)  Transmission(atmos) - MC 4/2010
706.464  0.8977299
706.714  0.8968362
706.964  0.8992258
707.214  0.9013441
707.464  0.8989452
707.714  0.8998000
707.965  0.8971036
708.215  0.8996138
708.466  0.9022648
708.717  0.9012790
708.968  0.8997623
709.220  0.9009535
709.471  0.9025629
709.723  0.9011386
709.975  0.9010561
710.227  0.9008559
710.480  0.9013439
710.732  0.9004361
710.985  0.9027814
711.238  0.9020302
711.491  0.9027977
711.744  0.9033340
711.997  0.9024032
712.251  0.9033414
712.504  0.9030641
712.758  0.9039533
713.012  0.9014579
713.267  0.9015016
713.521  0.9034133
713.776  0.9048229
714.031  0.9013436
714.286  0.9028952
714.541  0.9027039
714.796  0.9031319
715.052  0.8997096
715.308  0.8994333
715.564  0.9034641
715.820  0.9019629
716.076  0.8994267
716.332  0.9020291
716.589  0.8961390
716.846  0.8889911
717.103  0.8708869
717.360  0.8612569
717.617  0.8648055
717.875  0.8318531
718.133  0.8914343
718.391  0.8499945
718.649  0.8323414
718.907  0.7815097
719.166  0.8998274
719.424  0.8107683
719.683  0.8359159
719.942  0.8558408
720.202  0.8116613
720.461  0.8856635
720.721  0.7941963
720.981  0.9016856
721.241  0.8780369
721.501  0.9055196
721.761  0.8875069
722.022  0.8999815
722.282  0.9076917
722.543  0.8794081
722.805  0.9054970
723.066  0.8835505
723.327  0.8896392
723.589  0.7854787
723.851  0.8779438
724.113  0.8920308
724.375  0.8502687
724.638  0.8263245
724.900  0.8928646
725.163  0.8871474
725.426  0.8289994
725.689  0.8845812
725.953  0.8757889
726.216  0.8915360
726.480  0.8908147
726.744  0.8227621
727.008  0.9077066
727.273  0.8914806
727.537  0.8541441
727.802  0.8494367
728.067  0.8475515
728.332  0.8931623
728.597  0.9077470
728.863  0.8817318
729.129  0.8518145
729.395  0.8805766
729.661  0.8833199
729.927  0.9054273
730.193  0.8904049
730.460  0.8750866
730.727  0.8760906
730.994  0.9015569
731.261  0.8763644
731.529  0.8950216
731.797  0.8858127
732.064  0.8861217
732.332  0.9089354
732.601  0.9052615
732.869  0.9043169
733.138  0.9123700
733.407  0.9019070
733.676  0.8991289
733.945  0.9146667
734.214  0.9112711
734.484  0.9083752
734.754  0.9098935
735.024  0.9041532
735.294  0.9125272
735.565  0.9107095
735.835  0.9080950
736.106  0.9071521
736.377  0.9100174
736.648  0.9054197
736.920  0.9111399
737.191  0.9075056
737.463  0.9101725
737.735  0.9153704
738.007  0.9126105
738.280  0.9148643
738.552  0.9083279
738.825  0.9167893
739.098  0.9134439
739.372  0.9122979
739.645  0.9167352
739.919  0.9102302
740.192  0.9166204
740.466  0.9161473
740.741  0.9163482
741.015  0.9162660
741.290  0.9148200
741.565  0.9170416
741.840  0.9166664
742.115  0.9178263
742.391  0.9164009
742.666  0.9158073
742.942  0.9176859
743.218  0.9179626
743.494  0.9180327
743.771  0.9178125
744.048  0.9179324
744.325  0.9173715
744.602  0.9182287
744.879  0.9182665
745.156  0.9181963
745.434  0.9181755
745.712  0.9181183
745.990  0.9183927
746.269  0.9184742
746.547  0.9186745
746.826  0.9185962
747.105  0.9185907
747.384  0.9188672
747.664  0.9189788
747.943  0.9188788
748.223  0.9191336
748.503  0.9192472
748.783  0.9194454
749.064  0.9195436
749.344  0.9197034
749.625  0.9197815
749.906  0.9200738
750.188  0.9201948
750.469  0.9203330
750.751  0.9205374
751.033  0.9207666
751.315  0.9209376
751.597  0.9211412
751.880  0.9212147
752.162  0.9214999
752.445  0.9216564
752.729  0.9218668
753.012  0.9220107
753.296  0.9222251
753.579  0.9224035
753.864  0.9225504
754.148  0.9226711
754.432  0.9228674
754.717  0.9230162
755.002  0.9230746
755.287  0.9233397
755.572  0.9235222
755.858  0.9236734
756.144  0.9238143
756.430  0.9239476
756.716  0.9240796
757.002  0.9242106
757.289  0.9243320
757.576  0.9244532
757.863  0.9245722
758.150  0.9246578
758.438  0.9245370
758.725  0.9237906
759.013  0.9220323
759.301  0.9174470
759.590  0.6877009
759.878  0.3498203
760.167  0.2581027
760.456  0.2360536
760.746  0.2045418
761.035  0.2426519
761.325  0.3021279
761.615  0.3895820
761.905  0.7500949
762.195  0.6884245
762.486  0.5390248
762.776  0.4384995
763.068  0.4602416
763.359  0.3200842
763.650  0.5413766
763.942  0.5875302
764.234  0.3686573
764.526  0.6580779
764.818  0.6574899
765.111  0.5171231
765.404  0.8642615
765.697  0.5605523
765.990  0.8960306
766.284  0.6743761
766.577  0.8303090
766.871  0.8270558
767.165  0.8627318
767.460  0.8655878
767.754  0.8782650
768.049  0.8844573
768.344  0.8984677
768.640  0.8824117
768.935  0.9255623
769.231  0.8765563
769.527  0.9258571
769.823  0.9025101
770.119  0.9260295
770.416  0.9220823
770.713  0.9225612
771.010  0.9274541
771.307  0.9238599
771.605  0.9270001
771.903  0.9254066
772.201  0.9269577
772.499  0.9268860
772.798  0.9260662
773.096  0.9265538
773.395  0.9275924
773.694  0.9267358
773.994  0.9273506
774.293  0.9272776
774.593  0.9272061
774.893  0.9276068
775.194  0.9273378
775.494  0.9275852
775.795  0.9274547
776.096  0.9276037
776.398  0.9275543
776.699  0.9276551
777.001  0.9276310
777.303  0.9277042
777.605  0.9277147
777.907  0.9277128
778.210  0.9278019
778.513  0.9278738
778.816  0.9279171
779.120  0.9279827
779.423  0.9279531
779.727  0.9281176
780.031  0.9282440
780.336  0.9283531
780.640  0.9283711
780.945  0.9285814
781.250  0.9287004
781.555  0.9288061
781.861  0.9289454
782.167  0.9290314
782.473  0.9291690
782.779  0.9293678
783.085  0.9295283
783.392  0.9295755
783.699  0.9297996
784.006  0.9299844
784.314  0.9301218
784.621  0.9302775
784.929  0.9300914
785.238  0.9302380
785.546  0.9299497
785.855  0.9308571
786.164  0.9306371
786.473  0.9305770
786.782  0.9277462
787.092  0.9297207
787.402  0.9297089
787.712  0.9298217
788.022  0.9283616
788.333  0.9280338
788.644  0.9304156
788.955  0.9271951
789.266  0.9249248
789.578  0.9262736
789.889  0.9221945
790.201  0.9293344
790.514  0.9215734
790.826  0.9318088
791.139  0.9195284
791.452  0.9313464
791.766  0.9282684
792.079  0.9294315
792.393  0.9249083
792.707  0.9276436
793.021  0.9230579
793.336  0.9308535
793.651  0.9335982
793.966  0.9330055
794.281  0.9321697
794.597  0.9334682
794.913  0.9312944
795.229  0.9313259
795.545  0.9321631
795.862  0.9327851
796.178  0.9192223
796.495  0.9197400
796.813  0.9334721
797.130  0.9287985
797.448  0.9297789
797.766  0.9316800
798.085  0.9332786
798.403  0.9327430
798.722  0.9273524
799.041  0.9338183
799.361  0.9327993
799.680  0.9328507
800.000  0.9294809
800.320  0.9276230
800.641  0.9328203
800.961  0.9238408
801.282  0.9338973
801.603  0.9250423
801.925  0.9329966
802.246  0.9327173
802.568  0.9272261
802.890  0.9296658
803.213  0.9310146
803.536  0.9303534
803.859  0.9305985
804.182  0.9334055
804.505  0.9283283
804.829  0.9315742
805.153  0.9352161
805.477  0.9344259
805.802  0.9348510
806.127  0.9341564
806.452  0.9338102
806.777  0.9352662
807.102  0.9327153
807.428  0.9354956
807.754  0.9342254
808.081  0.9344881
808.407  0.9343617
808.734  0.9307523
809.061  0.9356995
809.389  0.9330316
809.717  0.9266415
810.045  0.9329189
810.373  0.9348185
810.701  0.9326099
811.030  0.9307630
811.359  0.9290660
811.688  0.9263131
812.018  0.9292818
812.348  0.9243173
812.678  0.9269706
813.008  0.9311251
813.339  0.9092955
813.670  0.8851545
814.001  0.9253714
814.332  0.8842779
814.664  0.9219061
814.996  0.8823417
815.328  0.8912535
815.661  0.8719254
815.993  0.8951138
816.327  0.8503929
816.660  0.8466706
816.993  0.9027813
817.327  0.8800481
817.661  0.9267026
817.996  0.7810883
818.331  0.8867000
818.666  0.9269830
819.001  0.8331534
819.336  0.9278162
819.672  0.8836389
820.008  0.8531124
820.345  0.9002795
820.681  0.9340888
821.018  0.9312622
821.355  0.9133046
821.693  0.9333863
822.030  0.9055594
822.368  0.9178654
822.707  0.8929369
823.045  0.7227758
823.384  0.8507595
823.723  0.8933219
824.063  0.9158653
824.402  0.9285152
824.742  0.8951903
825.082  0.9381161
825.423  0.9240130
825.764  0.8915840
826.105  0.9077186
826.446  0.9195594
826.788  0.9374680
827.130  0.9372933
827.472  0.9084782
827.815  0.8566441
828.157  0.9057132
828.500  0.8936289
828.844  0.9323560
829.187  0.8638306
829.531  0.9021144
829.876  0.9332689
830.220  0.9118635
830.565  0.8909439
830.910  0.9373305
831.255  0.9239749
831.601  0.9354549
831.947  0.8966211
832.293  0.8907681
832.639  0.9402015
832.986  0.9333050
833.333  0.9211058
833.681  0.9260391
834.028  0.9180280
834.376  0.9355418
834.725  0.9418036
835.073  0.9316642
835.422  0.9360745
835.771  0.9296581
836.120  0.9375348
836.470  0.9334085
836.820  0.9359715
837.170  0.9405266
837.521  0.9376732
837.872  0.9336158
838.223  0.9421415
838.574  0.9395021
838.926  0.9374392
839.278  0.9425301
839.631  0.9394725
839.983  0.9412267
840.336  0.9420176
840.689  0.9390389
841.043  0.9368939
841.397  0.9430075
841.751  0.9400720
842.105  0.9398818
842.460  0.9431367
842.815  0.9436887
843.170  0.9401308
843.526  0.9429138
843.882  0.9394399
844.238  0.9435538
844.595  0.9417964
844.951  0.9432400
845.309  0.9429258
845.666  0.9439715
846.024  0.9439274
846.382  0.9417465
846.740  0.9439615
847.099  0.9438001
847.458  0.9440335
847.817  0.9440384
848.176  0.9417859
848.536  0.9436945
848.896  0.9422472
849.257  0.9430577
849.618  0.9434424
849.979  0.9430629
850.340  0.9432476
850.702  0.9422074
851.064  0.9439186
851.426  0.9398818
851.789  0.9434802
852.152  0.9421064
852.515  0.9433841
852.878  0.9433531
853.242  0.9436112
853.606  0.9432053
853.971  0.9436382
854.336  0.9422872
854.701  0.9436679
855.066  0.9441257
855.432  0.9435786
855.798  0.9437816
856.164  0.9445790
856.531  0.9443606
856.898  0.9446978
857.265  0.9445309
857.633  0.9439233
858.001  0.9450669
858.369  0.9451178
858.738  0.9452511
859.107  0.9449237
859.476  0.9454852
859.845  0.9455796
860.215  0.9457286
860.585  0.9458199
860.956  0.9459490
861.326  0.9458553
861.698  0.9461270
862.069  0.9462009
862.441  0.9463132
862.813  0.9463829
863.185  0.9464855
863.558  0.9465687
863.931  0.9467474
864.304  0.9469016
864.678  0.9470452
865.052  0.9470936
865.426  0.9472017
865.801  0.9472388
866.176  0.9473185
866.551  0.9474687
866.927  0.9475472
867.303  0.9475950
867.679  0.9476918
868.056  0.9478496
868.432  0.9478746
868.810  0.9479671
869.187  0.9480742
869.565  0.9481227
869.943  0.9482060
870.322  0.9482722
870.701  0.9483377
871.080  0.9483630
871.460  0.9484822
871.840  0.9485540
872.220  0.9486240
872.600  0.9486926
872.981  0.9487589
873.362  0.9488222
873.744  0.9488846
874.126  0.9489455
874.508  0.9490049
874.891  0.9490600
875.273  0.9490412
875.657  0.9491711
876.040  0.9490876
876.424  0.9492095
876.808  0.9493293
877.193  0.9492882
877.578  0.9494299
877.963  0.9494763
878.349  0.9491133
878.735  0.9493868
879.121  0.9495151
879.508  0.9495171
879.894  0.9497033
880.282  0.9493856
880.669  0.9490677
881.057  0.9497420
881.446  0.9490956
881.834  0.9499044
882.223  0.9485358
882.613  0.9495300
883.002  0.9500186
883.392  0.9492304
883.783  0.9492731
884.173  0.9497364
884.564  0.9501559
884.956  0.9496918
885.347  0.9493390
885.740  0.9501728
886.132  0.9456356
886.525  0.9502993
886.918  0.9485002
887.311  0.9496246
887.705  0.9504195
888.099  0.9456203
888.494  0.9494286
888.889  0.9504156
889.284  0.9505023
889.680  0.9496277
890.076  0.9483212
890.472  0.9487900
890.869  0.9494333
891.266  0.9500433
891.663  0.9499875
892.061  0.9440861
892.459  0.9503961
892.857  0.9484401
893.256  0.9320122
893.655  0.9387161
894.055  0.9501734
894.454  0.9345553
894.855  0.9313619
895.255  0.9313674
895.656  0.8843225
896.057  0.9343302
896.459  0.8709293
896.861  0.8833203
897.263  0.8824216
897.666  0.8934375
898.069  0.9357344
898.473  0.8781273
898.876  0.8092391
899.281  0.7398479
899.685  0.9345259
900.090  0.8762975
900.495  0.8288159
900.901  0.8818290
901.307  0.8623191
901.713  0.8938688
902.120  0.8585709
902.527  0.8627340
902.935  0.8569639
903.342  0.8950362
903.751  0.9453357
904.159  0.9370763
904.568  0.9110088
904.977  0.9376552
905.387  0.8975524
905.797  0.9468832
906.208  0.9106391
906.618  0.8924624
907.029  0.8684182
907.441  0.8389470
907.853  0.9099659
908.265  0.8000477
908.678  0.9374915
909.091  0.8208833
909.504  0.8848519
909.918  0.9101392
910.332  0.8433675
910.747  0.8788051
911.162  0.8848094
911.577  0.9441159
911.993  0.7918732
912.409  0.9444394
912.825  0.9122200
913.242  0.8102966
913.659  0.8442542
914.077  0.8593355
914.495  0.9177047
914.913  0.9332234
915.332  0.8557440
915.751  0.7677307
916.170  0.9069060
916.590  0.9303618
917.011  0.9051755
917.431  0.9107240
917.852  0.7908334
918.274  0.9163313
918.695  0.8741529
919.118  0.9425938
919.540  0.9249625
919.963  0.8862617
920.387  0.9518139
920.810  0.9300009
921.234  0.9342300
921.659  0.9040051
922.084  0.9156507
922.509  0.9424732
922.935  0.9223475
923.361  0.9272013
923.788  0.9231685
924.214  0.9153530
924.642  0.9158728
925.069  0.9138886
925.497  0.9097935
925.926  0.9458091
926.355  0.8953385
926.784  0.9450499
927.214  0.9388049
927.644  0.9106169
928.074  0.8247981
928.505  0.9242081
928.936  0.8394851
929.368  0.8829711
929.800  0.8443052
930.233  0.7613084
930.665  0.8359612
931.099  0.6480348
931.532  0.8679977
931.966  0.5006651
932.401  0.7260955
932.836  0.5232944
933.271  0.7663644
933.707  0.5314571
934.143  0.5741031
934.579  0.3582249
935.016  0.7112277
935.454  0.6995291
935.891  0.4562400
936.330  0.7091289
936.768  0.5889754
937.207  0.4956014
937.646  0.7703668
938.086  0.5595414
938.526  0.6349970
938.967  0.6773345
939.408  0.8703570
939.850  0.8830026
940.291  0.6943960
940.734  0.7973943
941.176  0.6887406
941.620  0.8643819
942.063  0.7486361
942.507  0.7813058
942.951  0.4708843
943.396  0.7618700
943.841  0.7858911
944.287  0.4627367
944.733  0.6611225
945.180  0.8239939
945.627  0.7127475
946.074  0.6019597
946.522  0.6976393
946.970  0.7652502
947.418  0.7745072
947.867  0.7277070
948.317  0.4939295
948.767  0.8471907
949.217  0.8907205
949.668  0.6272799
950.119  0.6404184
950.570  0.7047824
951.022  0.8791903
951.475  0.8590415
951.928  0.6798244
952.381  0.5832258
952.835  0.7633202
953.289  0.7565451
953.743  0.7644158
954.198  0.8123937
954.654  0.6775541
955.110  0.8486129
955.566  0.7164698
956.023  0.7137706
956.480  0.8095356
956.938  0.6485191
957.396  0.8352999
957.854  0.9006832
958.313  0.6977286
958.773  0.8795628
959.233  0.6766749
959.693  0.7692781
960.154  0.8001681
960.615  0.8141412
961.076  0.8149745
961.538  0.8723255
962.001  0.8618273
962.464  0.7278774
962.927  0.7896745
963.391  0.9335064
963.855  0.7684791
964.320  0.8930389
964.785  0.7817176
965.251  0.9066683
965.717  0.8881835
966.184  0.8569042
966.651  0.7835041
967.118  0.8345140
967.586  0.9518878
968.054  0.9487364
968.523  0.8504247
968.992  0.9413083
969.462  0.9294024
969.932  0.9381653
970.403  0.8762189
970.874  0.9524225
971.345  0.9279614
971.817  0.8817396
972.290  0.9533258
972.763  0.8794992
973.236  0.9240807
973.710  0.8647328
974.184  0.9255346
974.659  0.8570610
975.134  0.8760530
975.610  0.8974388
976.086  0.8613230
976.562  0.8837426
977.040  0.9252569
977.517  0.9323135
977.995  0.9137381
978.474  0.8915821
978.953  0.9396011
979.432  0.8671213
979.912  0.9504510
980.392  0.8738717
980.873  0.9551461
981.354  0.9514045
981.836  0.9332841
982.318  0.9518816
982.801  0.9155967
983.284  0.9422761
983.768  0.9566748
984.252  0.9568356
984.737  0.9412604
985.222  0.9384896
985.707  0.9577157
986.193  0.9578867
986.680  0.9590986
987.167  0.9536259
987.654  0.9516034
988.142  0.9581700
988.631  0.9601209
989.120  0.9587270
989.609  0.9589962
990.099  0.9540039
990.589  0.9590465
991.080  0.9584940
991.572  0.9593145
992.063  0.9592404
992.556  0.9603934
993.049  0.9552651
993.542  0.9601789
994.036  0.9606486
994.530  0.9606646
995.025  0.9611562
995.520  0.9606725
996.016  0.9606609
996.512  0.9615261
997.009  0.9605670
997.506  0.9616711
998.004  0.9604948
998.502  0.9610971
999.001  0.9614334
999.500  0.9602705
1000.000  0.9603666
1000.500  0.9620391
1001.001  0.9621884
1001.502  0.9607904
1002.004  0.9556733
1002.506  0.9592769
1003.009  0.9621070
1003.512  0.9622958
1004.016  0.9600969
1004.520  0.9611104
1005.025  0.9619203
1005.530  0.9606750
1006.036  0.9619373
1006.543  0.9618403
1007.049  0.9617450
1007.557  0.9623715
1008.065  0.9603801
1008.573  0.9620617
1009.082  0.9597328
1009.591  0.9573278
1010.101  0.9607074
1010.611  0.9621821
1011.122  0.9626743
1011.634  0.9621878
1012.146  0.9606061
1012.658  0.9629018
1013.171  0.9622185
1013.685  0.9631651
1014.199  0.9622911
1014.713  0.9619545
1015.228  0.9632427
1015.744  0.9615292
1016.260  0.9633365
1016.777  0.9623860
1017.294  0.9623620
1017.812  0.9631711
1018.330  0.9634630
1018.849  0.9632239
1019.368  0.9596747
1019.888  0.9635417
1020.408  0.9627463
1020.929  0.9635668
1021.450  0.9630615
1021.972  0.9625148
1022.495  0.9636994
1023.018  0.9620145
1023.541  0.9624994
1024.066  0.9601195
1024.590  0.9638102
1025.115  0.9632613
1025.641  0.9631046
1026.167  0.9632731
1026.694  0.9639177
1027.221  0.9629960
1027.749  0.9625884
1028.278  0.9639753
1028.807  0.9628622
1029.336  0.9637494
1029.866  0.9637920
1030.397  0.9640809
1030.928  0.9638567
1031.460  0.9636056
1031.992  0.9640767
1032.524  0.9641541
1033.058  0.9641633
1033.592  0.9638080
1034.126  0.9641898
1034.661  0.9641993
1035.197  0.9642065
1035.733  0.9641397
1036.269  0.9640787
1036.807  0.9638561
1037.344  0.9638812
1037.883  0.9641044
1038.422  0.9641020
1038.961  0.9640476
1039.501  0.9640602
1040.042  0.9640492
1040.583  0.9639642
1041.125  0.9640426
1041.667  0.9640656
1042.209  0.9640643
1042.753  0.9640236
1043.297  0.9639903
1043.841  0.9639506
1044.386  0.9638899
1044.932  0.9638131
1045.478  0.9637206
1046.025  0.9636339
1046.572  0.9635641
1047.120  0.9634919
1047.669  0.9633947
1048.218  0.9632764
1048.768  0.9631382
1049.318  0.9619017
1049.869  0.9618917
1050.420  0.9623070
1050.972  0.9622942
1051.525  0.9617554
1052.078  0.9615495
1052.632  0.9610959
1053.186  0.9609819
1053.741  0.9606576
1054.296  0.9603222
1054.852  0.9597606
1055.409  0.9592555
1055.966  0.9586273
1056.524  0.9580233
1057.082  0.9572916
1057.641  0.9566038
1058.201  0.9558612
1058.761  0.9551873
1059.322  0.9545872
1059.883  0.9541456
1060.445  0.9539532
1061.008  0.9534472
1061.571  0.9533836
1062.135  0.9525463
1062.699  0.9522837
1063.264  0.9515926
1063.830  0.9512425
1064.396  0.9503988
1064.963  0.9496915
1065.530  0.9501602
1066.098  0.9498555
1066.667  0.9503970
1067.236  0.9508143
1067.806  0.9491193
1068.376  0.9523397
1068.947  0.9535160
1069.519  0.9540019
1070.091  0.9547294
1070.664  0.9574095
1071.237  0.9582270
1071.811  0.9584593
1072.386  0.9577578
1072.961  0.9602097
1073.537  0.9617071
1074.114  0.9623007
1074.691  0.9553656
1075.269  0.9632384
1075.847  0.9639261
1076.426  0.9632731
1077.006  0.9638754
1077.586  0.9549463
1078.167  0.9636914
1078.749  0.9648915
1079.331  0.9648463
1079.914  0.9645121
1080.497  0.9536386
1081.081  0.9646800
1081.666  0.9566593
1082.251  0.9656971
1082.837  0.9667598
1083.424  0.9502889
1084.011  0.9643099
1084.599  0.9617763
1085.187  0.9642270
1085.776  0.9555846
1086.366  0.9364543
1086.957  0.9592544
1087.547  0.9646238
1088.139  0.9669225
1088.732  0.9622440
1089.325  0.9513453
1089.918  0.9632421
1090.513  0.9403206
1091.108  0.9665550
1091.703  0.9671961
1092.299  0.9373618
1092.896  0.9422264
1093.494  0.9624275
1094.092  0.9598852
1094.691  0.9367502
1095.290  0.9636989
1095.890  0.9323689
1096.491  0.9525926
1097.093  0.9664027
1097.695  0.9369705
1098.298  0.9497013
1098.901  0.9402555
1099.505  0.9186897
1100.110  0.9380242
1100.716  0.9313417
1101.322  0.9418420
1101.928  0.9110453
1102.536  0.9267445
1103.144  0.9205130
1103.753  0.9483173
1104.362  0.8867530
1104.972  0.9420038
1105.583  0.9245013
1106.195  0.8850328
